client_id,contact,contact_duration,number_contacts,pdays,previous_campaing_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
32496,cellular,405,3,999,0,,0,1,2022-05-05
32497,cellular,518,3,999,0,,0,1,2022-05-05
32498,cellular,438,2,999,0,,0,1,2022-05-03
32499,cellular,129,2,999,1,0.0,0,1,2022-05-04
32500,cellular,682,3,999,1,0.0,1,1,2022-05-26
32501,cellular,361,3,999,0,,0,1,2022-05-04
32502,cellular,311,3,999,0,,0,1,2022-05-20
32503,cellular,1094,3,999,0,,0,1,2022-05-01
32504,cellular,746,2,999,0,,0,1,2022-05-03
32505,cellular,348,4,999,0,,0,1,2022-05-12
32506,cellular,53,4,999,0,,0,1,2022-05-12
32507,telephone,283,3,999,1,0.0,0,1,2022-05-27
32508,cellular,583,2,999,0,,0,1,2022-05-31
32509,telephone,265,4,999,1,0.0,0,1,2022-05-18
32510,cellular,146,3,999,1,0.0,0,1,2022-05-10
32511,cellular,114,7,999,1,0.0,0,1,2022-05-23
32512,cellular,487,2,999,0,,0,1,2022-05-24
32513,cellular,1049,2,999,0,,0,1,2022-05-24
32514,telephone,213,4,999,0,,0,1,2022-05-30
32515,cellular,466,1,999,1,0.0,0,1,2022-05-10
32516,cellular,348,4,999,0,,0,1,2022-05-30
32517,cellular,263,1,999,1,0.0,0,1,2022-05-06
32518,cellular,324,2,999,1,0.0,0,1,2022-05-10
32519,cellular,83,1,999,1,0.0,0,1,2022-05-13
32520,telephone,267,3,999,0,,0,1,2022-05-08
32521,cellular,340,2,999,1,0.0,0,1,2022-05-31
32522,cellular,418,2,999,1,0.0,0,1,2022-05-30
32523,cellular,553,2,999,0,,0,1,2022-05-17
32524,telephone,546,3,999,1,0.0,0,1,2022-05-26
32525,cellular,156,4,999,0,,0,1,2022-05-02
32526,cellular,288,3,999,1,0.0,0,1,2022-05-19
32527,cellular,364,1,999,1,0.0,0,1,2022-05-07
32528,telephone,219,4,999,1,0.0,0,1,2022-05-02
32529,cellular,129,4,999,0,,0,1,2022-05-08
32530,cellular,282,5,999,0,,0,1,2022-05-03
32531,cellular,89,1,999,0,,0,1,2022-05-14
32532,cellular,152,1,999,0,,0,1,2022-05-15
32533,cellular,323,1,999,0,,0,1,2022-05-14
32534,cellular,311,1,999,0,,0,1,2022-05-18
32535,cellular,108,1,999,0,,0,1,2022-05-14
32536,cellular,548,1,999,0,,0,1,2022-05-27
32537,cellular,199,1,999,0,,0,1,2022-05-21
32538,cellular,63,1,999,1,0.0,0,1,2022-05-10
32539,cellular,173,1,999,1,0.0,0,1,2022-05-26
32540,cellular,177,1,999,0,,0,1,2022-05-13
32541,cellular,383,1,999,1,0.0,0,1,2022-05-02
32542,telephone,72,6,6,1,1.0,0,1,2022-05-13
32543,telephone,26,1,999,0,,0,1,2022-05-03
32544,telephone,713,3,999,0,,0,1,2022-05-03
32545,telephone,15,1,999,0,,0,1,2022-05-20
32546,cellular,423,1,999,0,,1,1,2022-05-29
32547,cellular,81,2,999,1,0.0,0,1,2022-05-30
32548,cellular,211,1,999,1,0.0,0,1,2022-05-12
32549,cellular,322,1,999,1,0.0,0,1,2022-05-02
32550,cellular,349,1,999,0,,0,1,2022-05-27
32551,cellular,248,1,999,1,0.0,0,1,2022-05-31
32552,cellular,142,4,999,0,,0,1,2022-05-18
32553,cellular,102,3,999,0,,0,1,2022-05-25
32554,cellular,82,2,999,0,,0,1,2022-05-08
32555,cellular,84,7,999,0,,0,1,2022-05-20
32556,telephone,9,5,999,0,,0,1,2022-05-26
32557,telephone,20,5,999,0,,0,1,2022-05-22
32558,cellular,332,2,999,0,,0,1,2022-05-07
32559,cellular,13,6,999,1,0.0,0,1,2022-05-13
32560,telephone,21,5,999,0,,0,1,2022-05-31
32561,cellular,62,3,999,1,0.0,0,1,2022-05-19
32562,cellular,240,6,999,0,,0,1,2022-05-07
32563,cellular,229,5,999,1,0.0,0,1,2022-05-19
32564,cellular,61,3,999,1,0.0,0,1,2022-05-26
32565,telephone,30,4,999,0,,0,1,2022-05-03
32566,telephone,10,8,999,0,,0,1,2022-05-25
32567,cellular,88,2,999,0,,0,1,2022-05-23
32568,cellular,14,8,999,0,,0,1,2022-05-07
32569,cellular,125,2,999,1,0.0,0,1,2022-05-17
32570,cellular,156,7,999,0,,0,1,2022-05-03
32571,cellular,50,5,999,0,,0,1,2022-05-28
32572,cellular,15,8,999,0,,0,1,2022-05-09
32573,cellular,80,1,999,0,,0,1,2022-05-04
32574,cellular,304,1,999,1,0.0,0,1,2022-05-06
32575,cellular,108,6,999,1,0.0,0,1,2022-05-05
32576,cellular,295,1,999,0,,0,1,2022-05-23
32577,cellular,259,1,999,0,,0,1,2022-05-08
32578,cellular,54,1,999,0,,0,1,2022-05-01
32579,cellular,573,1,999,1,0.0,0,1,2022-05-29
32580,cellular,652,1,999,0,,0,1,2022-05-13
32581,cellular,443,1,999,1,0.0,0,1,2022-05-15
32582,cellular,55,1,999,2,0.0,0,1,2022-05-30
32583,cellular,67,1,999,0,,0,1,2022-05-02
32584,cellular,206,1,999,0,,0,1,2022-05-20
32585,cellular,23,1,999,0,,0,1,2022-05-13
32586,cellular,249,1,999,0,,0,1,2022-05-19
32587,cellular,485,2,999,0,,0,1,2022-05-08
32588,cellular,94,1,999,0,,0,1,2022-05-23
32589,telephone,26,1,999,0,,0,1,2022-05-19
32590,cellular,309,1,999,0,,0,1,2022-05-01
32591,telephone,194,1,999,1,0.0,0,1,2022-05-25
32592,cellular,657,1,999,0,,1,1,2022-05-08
32593,cellular,313,1,999,0,,0,1,2022-05-04
32594,cellular,577,1,999,0,,0,1,2022-05-31
32595,cellular,457,1,999,0,,0,1,2022-05-09
32596,cellular,547,1,999,0,,0,1,2022-05-22
32597,cellular,246,1,999,0,,0,1,2022-05-08
32598,cellular,210,1,999,0,,0,1,2022-05-22
32599,cellular,27,7,999,0,,0,1,2022-05-12
32600,cellular,267,1,999,0,,0,1,2022-05-18
32601,cellular,502,1,999,1,0.0,0,1,2022-05-11
32602,cellular,139,1,999,0,,0,1,2022-05-22
32603,cellular,57,1,999,0,,0,1,2022-05-13
32604,cellular,212,1,999,0,,0,1,2022-05-18
32605,cellular,590,1,999,1,0.0,0,1,2022-05-07
32606,cellular,7,5,999,2,0.0,0,1,2022-05-04
32607,cellular,81,3,999,1,0.0,0,1,2022-05-09
32608,cellular,528,1,999,0,,0,1,2022-05-29
32609,cellular,195,5,999,1,0.0,0,1,2022-05-18
32610,cellular,106,1,999,1,0.0,0,1,2022-05-18
32611,cellular,9,7,999,1,0.0,0,1,2022-05-20
32612,cellular,156,1,999,0,,0,1,2022-05-19
32613,cellular,94,1,999,0,,0,1,2022-05-16
32614,cellular,351,1,999,0,,0,1,2022-05-08
32615,cellular,73,1,999,0,,0,1,2022-05-23
32616,cellular,313,1,999,1,0.0,0,1,2022-05-16
32617,cellular,66,3,999,1,0.0,0,1,2022-05-01
32618,cellular,143,4,999,0,,0,1,2022-05-30
32619,cellular,255,1,999,0,,0,1,2022-05-24
32620,cellular,164,1,999,0,,0,1,2022-05-20
32621,cellular,55,1,999,1,0.0,0,1,2022-05-01
32622,cellular,197,1,999,0,,0,1,2022-05-08
32623,cellular,189,1,999,0,,0,1,2022-05-07
32624,cellular,261,1,999,0,,0,1,2022-05-29
32625,cellular,165,1,999,0,,0,1,2022-05-06
32626,cellular,84,2,999,0,,0,1,2022-05-20
32627,cellular,117,1,999,1,0.0,0,1,2022-05-12
32628,cellular,288,1,999,1,0.0,0,1,2022-05-28
32629,cellular,58,1,999,0,,0,1,2022-05-03
32630,cellular,496,1,999,0,,0,1,2022-05-26
32631,cellular,87,1,999,0,,0,1,2022-05-22
32632,telephone,108,2,999,1,0.0,0,1,2022-05-01
32633,cellular,285,1,999,0,,0,1,2022-05-06
32634,cellular,69,1,999,0,,0,1,2022-05-23
32635,cellular,207,7,999,0,,0,1,2022-05-20
32636,cellular,128,3,999,1,0.0,0,1,2022-05-04
32637,cellular,277,1,9,1,1.0,0,1,2022-05-03
32638,cellular,1038,1,999,1,0.0,1,1,2022-05-04
32639,cellular,657,1,999,0,,1,1,2022-05-07
32640,cellular,40,8,10,1,1.0,0,1,2022-05-21
32641,cellular,346,1,999,2,0.0,0,1,2022-05-25
32642,cellular,94,1,999,0,,0,1,2022-05-19
32643,cellular,62,1,999,0,,0,1,2022-05-12
32644,telephone,65,1,999,1,0.0,0,1,2022-05-12
32645,cellular,689,1,999,0,,1,1,2022-05-27
32646,cellular,341,1,999,0,,0,1,2022-05-06
32647,cellular,12,8,999,1,0.0,0,1,2022-05-30
32648,telephone,32,5,999,0,,0,1,2022-05-20
32649,cellular,344,1,999,0,,0,1,2022-05-09
32650,cellular,195,1,999,0,,0,1,2022-05-20
32651,cellular,469,1,999,1,0.0,0,1,2022-05-21
32652,cellular,58,1,999,1,0.0,0,1,2022-05-05
32653,cellular,155,2,999,0,,0,1,2022-05-14
32654,cellular,629,1,999,1,0.0,1,1,2022-05-20
32655,telephone,243,1,999,0,,0,1,2022-05-08
32656,telephone,42,1,999,0,,0,1,2022-05-12
32657,cellular,12,5,999,0,,0,1,2022-05-06
32658,cellular,460,1,999,0,,0,1,2022-05-27
32659,cellular,183,1,999,0,,0,1,2022-05-19
32660,cellular,242,1,999,0,,0,1,2022-05-15
32661,cellular,112,1,999,0,,0,1,2022-05-21
32662,cellular,8,6,999,0,,0,1,2022-05-08
32663,cellular,197,1,999,1,0.0,0,1,2022-05-05
32664,cellular,802,2,999,0,,1,1,2022-05-22
32665,cellular,1514,1,999,1,0.0,1,1,2022-05-29
32666,cellular,15,7,999,0,,0,1,2022-05-22
32667,cellular,182,2,999,0,,0,1,2022-05-15
32668,cellular,934,1,999,1,0.0,1,1,2022-05-15
32669,cellular,422,1,12,1,1.0,0,1,2022-05-16
32670,cellular,214,2,999,1,0.0,0,1,2022-05-22
32671,cellular,152,1,999,0,,0,1,2022-05-09
32672,cellular,248,1,999,1,0.0,0,1,2022-05-22
32673,cellular,141,1,999,0,,0,1,2022-05-23
32674,cellular,67,1,999,0,,0,1,2022-05-14
32675,cellular,279,1,999,1,0.0,0,1,2022-05-27
32676,cellular,188,1,999,0,,0,1,2022-05-26
32677,cellular,254,2,999,1,0.0,0,1,2022-05-13
32678,cellular,135,2,999,0,,0,1,2022-05-23
32679,telephone,231,1,999,1,0.0,0,1,2022-05-20
32680,cellular,212,1,999,0,,0,1,2022-05-19
32681,cellular,227,1,999,0,,0,1,2022-05-28
32682,cellular,85,1,999,0,,0,1,2022-05-01
32683,cellular,75,1,999,1,0.0,0,1,2022-05-14
32684,cellular,220,1,999,1,0.0,0,1,2022-05-03
32685,cellular,80,1,999,1,0.0,0,1,2022-05-31
32686,cellular,202,3,999,1,0.0,0,1,2022-05-19
32687,cellular,340,1,999,1,0.0,0,1,2022-05-17
32688,cellular,549,1,999,0,,0,1,2022-05-22
32689,cellular,472,1,999,1,0.0,0,1,2022-05-12
32690,cellular,409,1,1,1,1.0,0,1,2022-05-03
32691,cellular,479,1,999,0,,0,1,2022-05-13
32692,cellular,236,1,999,0,,0,1,2022-05-05
32693,cellular,308,1,999,0,,0,1,2022-05-24
32694,cellular,91,1,999,0,,0,1,2022-05-26
32695,cellular,90,1,999,1,0.0,0,1,2022-05-05
32696,cellular,15,6,999,0,,0,1,2022-05-14
32697,cellular,186,1,999,0,,0,1,2022-05-04
32698,cellular,200,2,999,0,,0,1,2022-05-17
32699,cellular,161,2,999,0,,0,1,2022-05-09
32700,cellular,262,3,999,0,,0,1,2022-05-11
32701,cellular,49,1,999,1,0.0,0,1,2022-05-14
32702,cellular,369,2,999,1,0.0,0,1,2022-05-02
32703,cellular,471,2,999,1,0.0,0,1,2022-05-15
32704,cellular,198,1,999,0,,0,1,2022-05-28
32705,cellular,568,1,999,0,,0,1,2022-05-11
32706,cellular,410,1,999,0,,0,1,2022-05-16
32707,cellular,116,6,999,0,,0,1,2022-05-23
32708,cellular,163,1,999,1,0.0,0,1,2022-05-04
32709,cellular,100,1,999,0,,0,1,2022-05-18
32710,cellular,59,1,999,0,,0,1,2022-05-23
32711,cellular,686,1,999,0,,0,1,2022-05-20
32712,telephone,28,1,999,0,,0,1,2022-05-22
32713,cellular,256,1,999,0,,0,1,2022-05-23
32714,cellular,295,1,999,1,0.0,0,1,2022-05-03
32715,cellular,114,2,999,0,,0,1,2022-05-03
32716,cellular,200,6,999,1,0.0,0,1,2022-05-07
32717,cellular,733,2,999,0,,1,1,2022-05-01
32718,cellular,170,1,999,1,0.0,0,1,2022-05-22
32719,cellular,214,1,999,0,,0,1,2022-05-22
32720,cellular,474,1,9,1,1.0,1,1,2022-05-16
32721,cellular,101,1,999,1,0.0,0,1,2022-05-02
32722,cellular,306,1,999,0,,0,1,2022-05-09
32723,cellular,115,1,999,1,0.0,0,1,2022-05-07
32724,cellular,106,1,999,0,,0,1,2022-05-20
32725,cellular,231,1,999,0,,0,1,2022-05-29
32726,cellular,14,5,999,0,,0,1,2022-05-09
32727,cellular,240,2,999,1,0.0,0,1,2022-05-02
32728,cellular,701,1,12,1,1.0,1,1,2022-05-25
32729,cellular,231,1,999,1,0.0,0,1,2022-05-14
32730,cellular,666,1,999,0,,1,1,2022-05-27
32731,cellular,712,1,999,0,,0,1,2022-05-29
32732,cellular,239,5,999,1,0.0,0,1,2022-05-22
32733,cellular,219,1,999,1,0.0,0,1,2022-05-03
32734,cellular,102,6,999,1,0.0,0,1,2022-05-13
32735,cellular,75,1,999,1,0.0,0,1,2022-05-25
32736,cellular,216,1,999,1,0.0,0,1,2022-05-30
32737,cellular,190,1,999,1,0.0,0,1,2022-05-22
32738,cellular,181,1,999,0,,0,1,2022-05-21
32739,cellular,178,1,999,0,,0,1,2022-05-31
32740,cellular,204,2,999,0,,0,1,2022-05-04
32741,cellular,405,1,999,2,0.0,0,1,2022-05-17
32742,cellular,274,1,999,0,,0,1,2022-05-28
32743,cellular,227,1,999,0,,0,1,2022-05-31
32744,cellular,46,2,999,0,,0,1,2022-05-31
32745,cellular,360,1,999,0,,0,1,2022-05-11
32746,cellular,7,6,999,0,,0,1,2022-05-15
32747,cellular,74,3,999,1,0.0,0,1,2022-05-03
32748,cellular,490,2,999,0,,0,1,2022-05-15
32749,cellular,105,1,999,1,0.0,0,1,2022-05-31
32750,cellular,226,3,999,1,0.0,0,1,2022-05-24
32751,cellular,189,1,999,0,,0,1,2022-05-21
32752,cellular,87,2,999,0,,0,1,2022-05-26
32753,cellular,386,1,999,0,,0,1,2022-05-13
32754,cellular,18,6,6,2,1.0,0,1,2022-05-08
32755,cellular,149,1,999,1,0.0,0,1,2022-05-17
32756,cellular,222,2,999,1,0.0,0,1,2022-05-26
32757,cellular,131,2,999,0,,0,1,2022-05-30
32758,cellular,225,1,999,1,0.0,0,1,2022-05-28
32759,telephone,21,1,999,0,,0,1,2022-05-07
32760,cellular,40,1,999,1,0.0,0,1,2022-05-05
32761,cellular,627,2,999,0,,0,1,2022-05-13
32762,cellular,151,2,999,1,0.0,0,1,2022-05-04
32763,cellular,105,3,999,0,,0,1,2022-05-22
32764,cellular,8,5,999,0,,0,1,2022-05-18
32765,telephone,114,1,999,1,0.0,0,1,2022-05-25
32766,cellular,281,2,999,1,0.0,0,1,2022-05-28
32767,cellular,347,1,999,1,0.0,0,1,2022-05-14
32768,cellular,154,1,999,1,0.0,0,1,2022-05-13
32769,cellular,103,1,999,0,,0,1,2022-05-03
32770,cellular,95,1,999,0,,0,1,2022-05-03
32771,cellular,214,8,999,1,0.0,0,1,2022-05-10
32772,cellular,323,1,999,0,,0,1,2022-05-11
32773,cellular,197,2,999,0,,0,1,2022-05-16
32774,cellular,628,1,999,0,,0,1,2022-05-04
32775,cellular,465,1,999,0,,0,1,2022-05-20
32776,cellular,133,1,999,0,,0,1,2022-05-27
32777,cellular,553,1,999,1,0.0,0,1,2022-05-24
32778,cellular,225,1,999,0,,0,1,2022-05-23
32779,cellular,388,1,999,0,,0,1,2022-05-15
32780,cellular,49,1,999,0,,0,1,2022-05-17
32781,cellular,59,1,999,0,,0,1,2022-05-30
32782,telephone,86,1,999,1,0.0,0,1,2022-05-31
32783,cellular,21,6,999,0,,0,1,2022-05-12
32784,cellular,99,2,999,1,0.0,0,1,2022-05-13
32785,cellular,165,1,999,1,0.0,0,1,2022-05-10
32786,cellular,123,2,999,0,,0,1,2022-05-02
32787,cellular,54,1,999,0,,0,1,2022-05-14
32788,cellular,41,1,999,0,,0,1,2022-05-28
32789,cellular,1487,3,999,0,,0,1,2022-05-13
32790,cellular,653,1,999,0,,1,1,2022-05-10
32791,cellular,327,1,999,0,,0,1,2022-05-08
32792,cellular,177,1,999,1,0.0,0,1,2022-05-05
32793,cellular,68,1,999,0,,0,1,2022-05-14
32794,cellular,125,1,999,0,,0,1,2022-05-13
32795,cellular,42,3,999,0,,0,1,2022-05-05
32796,cellular,79,2,999,0,,0,1,2022-05-30
32797,cellular,214,3,999,1,0.0,0,1,2022-05-10
32798,cellular,85,1,999,1,0.0,0,1,2022-05-01
32799,cellular,82,1,999,0,,0,1,2022-05-28
32800,cellular,239,2,999,0,,0,1,2022-05-17
32801,cellular,187,1,999,1,0.0,0,1,2022-05-01
32802,cellular,329,3,999,0,,0,1,2022-05-23
32803,cellular,29,3,999,0,,0,1,2022-05-01
32804,cellular,234,1,999,1,0.0,0,1,2022-05-31
32805,cellular,610,2,999,0,,1,1,2022-05-18
32806,cellular,282,1,999,0,,0,1,2022-05-26
32807,cellular,144,2,999,1,0.0,0,1,2022-05-20
32808,cellular,257,1,999,0,,0,1,2022-05-28
32809,cellular,75,1,999,1,0.0,0,1,2022-05-17
32810,cellular,622,1,999,0,,0,1,2022-05-26
32811,cellular,56,1,999,1,0.0,0,1,2022-05-10
32812,cellular,489,2,999,0,,0,1,2022-05-31
32813,cellular,102,2,999,0,,0,1,2022-05-03
32814,cellular,583,2,999,0,,1,1,2022-05-05
32815,cellular,304,1,999,1,0.0,0,1,2022-05-27
32816,cellular,278,1,999,0,,0,1,2022-05-04
32817,cellular,66,1,999,1,0.0,0,1,2022-05-20
32818,cellular,68,1,999,0,,0,1,2022-05-01
32819,cellular,432,2,999,0,,0,1,2022-05-26
32820,cellular,78,2,999,1,0.0,0,1,2022-05-08
32821,cellular,275,1,999,0,,0,1,2022-05-27
32822,cellular,146,2,999,0,,0,1,2022-05-20
32823,cellular,292,1,999,0,,0,1,2022-05-06
32824,cellular,134,2,999,1,0.0,0,1,2022-05-12
32825,cellular,313,1,999,1,0.0,0,1,2022-05-14
32826,cellular,333,1,999,0,,0,1,2022-05-27
32827,cellular,1114,2,999,0,,0,1,2022-05-24
32828,cellular,50,1,999,0,,0,1,2022-05-03
32829,cellular,207,1,999,1,0.0,0,1,2022-05-17
32830,cellular,672,1,999,0,,1,1,2022-05-20
32831,cellular,552,2,999,1,0.0,0,1,2022-05-21
32832,cellular,249,1,999,1,0.0,0,1,2022-05-11
32833,cellular,72,4,999,0,,0,1,2022-05-30
32834,cellular,412,1,999,0,,0,1,2022-05-04
32835,cellular,299,2,999,0,,0,1,2022-05-26
32836,cellular,124,1,999,1,0.0,0,1,2022-05-05
32837,cellular,109,1,999,1,0.0,0,1,2022-05-21
32838,cellular,251,1,999,0,,0,1,2022-05-08
32839,cellular,400,2,999,1,0.0,0,1,2022-05-11
32840,cellular,101,2,999,0,,0,1,2022-05-05
32841,cellular,82,9,999,0,,0,1,2022-05-05
32842,cellular,494,3,999,0,,0,1,2022-05-15
32843,cellular,930,1,999,0,,1,1,2022-05-07
32844,cellular,146,3,999,0,,0,1,2022-05-02
32845,cellular,262,2,999,1,0.0,0,1,2022-05-16
32846,cellular,177,4,999,1,0.0,0,1,2022-05-07
32847,cellular,124,2,999,1,0.0,0,1,2022-05-07
32848,cellular,239,3,999,1,0.0,0,1,2022-05-27
32849,cellular,158,2,999,0,,0,1,2022-05-21
32850,cellular,91,3,999,0,,0,1,2022-05-06
32851,cellular,52,2,999,0,,0,1,2022-05-19
32852,telephone,159,1,999,1,0.0,0,1,2022-05-02
32853,cellular,294,2,999,0,,0,1,2022-05-10
32854,cellular,175,5,999,0,,0,1,2022-05-10
32855,cellular,132,3,999,0,,0,1,2022-05-08
32856,cellular,282,1,999,0,,0,1,2022-05-28
32857,cellular,295,3,999,0,,0,1,2022-05-06
32858,cellular,146,1,999,0,,0,1,2022-05-15
32859,cellular,505,2,999,0,,0,1,2022-05-07
32860,cellular,580,1,999,0,,0,1,2022-05-30
32861,cellular,90,1,999,1,0.0,0,1,2022-05-22
32862,cellular,608,3,999,0,,1,1,2022-05-01
32863,cellular,466,1,999,0,,1,1,2022-05-21
32864,cellular,261,1,999,1,0.0,0,1,2022-05-08
32865,cellular,330,2,999,1,0.0,0,1,2022-05-31
32866,cellular,148,1,999,1,0.0,0,1,2022-05-01
32867,telephone,26,1,999,0,,0,1,2022-05-12
32868,cellular,76,2,999,1,0.0,0,1,2022-05-14
32869,cellular,255,1,999,0,,0,1,2022-05-07
32870,cellular,193,1,999,0,,0,1,2022-05-15
32871,cellular,643,2,999,0,,0,1,2022-05-18
32872,cellular,475,1,999,1,0.0,1,1,2022-05-02
32873,cellular,74,1,999,0,,0,1,2022-05-04
32874,cellular,68,2,999,1,0.0,0,1,2022-05-04
32875,telephone,41,2,999,1,0.0,0,1,2022-05-27
32876,telephone,168,3,999,0,,0,1,2022-05-17
32877,cellular,93,2,999,0,,0,1,2022-05-11
32878,cellular,228,2,999,1,0.0,0,1,2022-05-11
32879,cellular,161,1,999,0,,0,1,2022-05-30
32880,cellular,215,1,999,0,,0,1,2022-05-28
32881,cellular,966,1,999,0,,1,1,2022-05-14
32882,cellular,758,1,999,1,0.0,0,1,2022-05-26
32883,telephone,52,1,999,0,,0,1,2022-05-25
32884,cellular,371,1,999,1,0.0,0,1,2022-05-09
32885,cellular,426,1,999,0,,0,1,2022-05-11
32886,cellular,369,1,999,0,,0,1,2022-05-25
32887,cellular,264,1,999,0,,0,1,2022-05-17
32888,cellular,246,1,999,0,,0,1,2022-05-13
32889,cellular,145,2,999,1,0.0,0,1,2022-05-26
32890,cellular,329,2,999,0,,0,1,2022-05-16
32891,cellular,159,2,11,1,1.0,0,1,2022-05-21
32892,cellular,242,3,999,0,,0,1,2022-05-22
32893,cellular,77,1,999,1,0.0,0,1,2022-05-15
32894,cellular,262,2,999,0,,0,1,2022-05-06
32895,telephone,267,1,999,1,0.0,0,1,2022-05-29
32896,telephone,224,3,999,0,,0,1,2022-05-09
32897,cellular,184,2,999,0,,0,1,2022-05-28
32898,cellular,289,5,999,0,,0,1,2022-05-01
32899,cellular,143,3,999,1,0.0,0,1,2022-05-08
32900,cellular,288,1,999,1,0.0,0,1,2022-05-26
32901,cellular,63,1,999,0,,0,1,2022-05-30
32902,cellular,305,1,999,0,,0,1,2022-05-10
32903,cellular,386,1,999,0,,0,1,2022-05-11
32904,cellular,101,2,999,1,0.0,0,1,2022-05-10
32905,cellular,35,2,999,0,,0,1,2022-05-12
32906,cellular,629,1,999,0,,0,1,2022-05-03
32907,cellular,186,2,999,1,0.0,0,1,2022-05-01
32908,cellular,334,2,999,0,,0,1,2022-05-01
32909,cellular,174,2,999,0,,0,1,2022-05-01
32910,cellular,296,1,999,0,,0,1,2022-05-20
32911,cellular,79,3,999,0,,0,1,2022-05-09
32912,cellular,240,1,999,0,,0,1,2022-05-04
32913,cellular,261,1,999,1,0.0,0,1,2022-05-27
32914,cellular,270,1,999,1,0.0,0,1,2022-05-05
32915,cellular,47,1,999,1,0.0,0,1,2022-05-10
32916,cellular,63,1,999,0,,0,1,2022-05-18
32917,cellular,112,1,999,0,,0,1,2022-05-23
32918,cellular,57,1,999,0,,0,1,2022-05-02
32919,cellular,77,1,999,1,0.0,0,1,2022-05-01
32920,cellular,190,2,999,0,,0,1,2022-05-16
32921,cellular,321,2,999,0,,0,1,2022-05-21
32922,cellular,200,2,999,0,,0,1,2022-05-16
32923,cellular,161,1,999,0,,0,1,2022-05-27
32924,cellular,188,2,999,0,,0,1,2022-05-26
32925,cellular,204,1,999,1,0.0,0,1,2022-05-15
32926,cellular,290,1,999,0,,0,1,2022-05-30
32927,cellular,254,1,999,0,,0,1,2022-05-19
32928,cellular,232,2,999,1,0.0,0,1,2022-05-03
32929,cellular,97,2,999,1,0.0,0,1,2022-05-29
32930,telephone,296,1,999,1,0.0,0,1,2022-05-26
32931,cellular,263,2,999,1,0.0,0,1,2022-05-23
32932,cellular,98,2,999,1,0.0,0,1,2022-05-16
32933,cellular,228,1,999,0,,0,1,2022-05-13
32934,cellular,274,2,999,0,,0,1,2022-05-01
32935,cellular,306,2,999,0,,0,1,2022-05-07
32936,cellular,429,2,999,0,,0,1,2022-05-20
32937,cellular,776,4,999,0,,0,1,2022-05-19
32938,cellular,51,6,999,0,,0,1,2022-05-24
32939,cellular,150,2,999,1,0.0,0,1,2022-05-28
32940,cellular,275,2,999,0,,0,1,2022-05-23
32941,cellular,160,2,999,0,,0,1,2022-05-16
32942,cellular,153,2,999,0,,0,1,2022-05-25
32943,cellular,146,2,999,0,,0,1,2022-05-19
32944,cellular,171,2,999,0,,0,1,2022-05-06
32945,cellular,142,1,999,0,,0,1,2022-05-18
32946,cellular,430,3,999,0,,0,1,2022-05-19
32947,cellular,189,1,999,0,,0,1,2022-05-22
32948,cellular,236,2,999,0,,0,1,2022-05-09
32949,cellular,798,2,999,0,,0,1,2022-05-06
32950,cellular,65,2,999,0,,0,1,2022-05-26
32951,cellular,66,4,999,1,0.0,0,1,2022-05-02
32952,cellular,34,1,999,1,0.0,0,1,2022-05-24
32953,cellular,333,1,999,0,,0,1,2022-05-27
32954,cellular,128,1,999,1,0.0,0,1,2022-05-31
32955,cellular,102,1,999,0,,0,1,2022-05-16
32956,cellular,400,1,999,1,0.0,0,1,2022-05-12
32957,cellular,175,1,999,0,,0,1,2022-05-23
32958,cellular,69,1,999,0,,0,1,2022-05-25
32959,cellular,126,2,999,0,,0,1,2022-05-06
32960,cellular,285,2,999,1,0.0,0,1,2022-05-26
32961,cellular,327,2,999,0,,0,1,2022-05-17
32962,telephone,168,5,999,0,,0,1,2022-05-11
32963,cellular,127,5,999,0,,0,1,2022-05-04
32964,cellular,314,2,999,0,,0,1,2022-05-25
32965,cellular,147,3,999,1,0.0,0,1,2022-05-22
32966,cellular,472,2,999,0,,0,1,2022-05-17
32967,cellular,246,1,999,0,,0,1,2022-05-09
32968,cellular,213,2,999,1,0.0,0,1,2022-05-23
32969,cellular,173,2,999,0,,0,1,2022-05-06
32970,cellular,220,2,999,0,,0,1,2022-05-02
32971,cellular,130,3,999,0,,0,1,2022-05-31
32972,cellular,299,3,999,0,,0,1,2022-05-31
32973,cellular,247,6,999,0,,0,1,2022-05-30
32974,cellular,111,6,999,0,,0,1,2022-05-20
32975,cellular,195,2,999,1,0.0,0,1,2022-05-02
32976,cellular,148,2,999,0,,0,1,2022-05-15
32977,cellular,286,3,999,0,,0,1,2022-05-10
32978,cellular,96,2,999,0,,0,1,2022-05-09
32979,telephone,75,4,999,0,,0,1,2022-05-21
32980,telephone,386,2,999,0,,0,1,2022-05-08
32981,telephone,544,3,999,0,,0,1,2022-05-21
32982,cellular,127,2,999,1,0.0,0,1,2022-05-26
32983,cellular,155,2,999,1,0.0,0,1,2022-05-17
32984,cellular,184,4,999,0,,0,1,2022-05-08
32985,cellular,120,2,999,1,0.0,0,1,2022-05-10
32986,cellular,480,2,999,0,,0,1,2022-05-23
32987,cellular,194,2,999,1,0.0,0,1,2022-05-08
32988,cellular,1232,2,999,0,,1,1,2022-05-03
32989,cellular,69,2,999,1,0.0,0,1,2022-05-06
32990,cellular,133,3,999,0,,0,1,2022-05-30
